Group,Player
17,"Cory Alexander,Derek Anderson,Kenny Anderson,Leandro Barbosa,Matt Barnes,Andre Barrett,Jon Barry,Steve Blake,Ryan Bowen,Jamison Brewer,Tierre Brown,Rodney Buford,Antonio Burks,Rasual Butler,Matt Carroll,Anthony Carter,Lionel Chalmers,Josh Davis,Carlos Delfino,Tony Delk,Boris Diaw,Juan Dixon,Keyon Dooling,Richie Frahm,Matt Freije,Reece Gaines,Alex Garcia,Pat Garrity,Devean George,Kendall Gill,Anthony Goldwire,Willie Green,Tom Gugliotta,Anfernee Hardaway,Junior Harrington,Lucious Harris,Jarvis Hayes,Eddie House,Allan Houston,Royal Ivey,Bobby Jackson,Horace Jenkins,Dahntay Jones,James Jones,Mark Jones,Jason Kapono,Kerry Kittles,Randy Livingston,Shaun Livingston,Raul Lopez,George Lynch,Darrick Martin,Kevin Martin,Ron Mercer,Lamond Murray,Ronald Murray,Bostjan Nachbar,Moochie Norris,Kevin Ollie,Jannero Pargo,Smush Parker,Sasha Pavlovic,Anthony Peeler,Wesley Person,Eric Piatkowski,Mickael Pietrus,Zoran Planinic,Laron Profit,Bernard Robinson,Glenn Robinson,Kareem Rush,Brian Scalabrine,Donta Smith,Jabari Smith,Steve Smith,Kirk Snyder,DeShawn Stevenson,Erick Strickland,Rod Strickland,Billy Thomas,Beno Udrih,Jacque Vaughn,Sasha Vujacic,Dajuan Wagner,Luke Walton,Charlie Ward,Jiri Welsch,Delonte West,Rodney White,Damien Wilkins,Mike Wilks,Eric Williams"
18,Jason Collins
19,"Reggie Evans,Jeff Foster,Juwan Howard,Zaza Pachulia,Malik Rose"
20,Brian Cook
21,Austin Croshere
22,Marquis Daniels
23,"Jason Collier,Predrag Drobnjak"
24,Melvin Ely
25,Maurice Evans
26,Adrian Griffin
27,Eddie Griffin
28,Zendon Hamilton
29,"Devin Harris,Marko Jaric,Anthony Johnson,Earl Watson"
30,Trenton Hassell
31,Robert Horry
32,Jim Jackson
33,Casey Jacobsen
34,Richard Jefferson
35,Jared Jeffries
36,Jumaine Jones
37,Andrei Kirilenko
38,Christian Laettner
39,Raef LaFrentz
40,Walter McCarty
41,Stanislav Medvedenko
42,Darius Miles
43,Lee Nailon
44,Jameer Nelson
45,Andres Nocioni
46,Jermaine O'Neal
47,Travis Outlaw
48,Ruben Patterson
49,"Scott Padgett,James Posey,Bryon Russell"
50,Zach Randolph
51,Clifford Robinson
52,Rodney Rogers
53,"Ira Newble,Quinton Ross"
54,Michael Ruffin
55,"Toni Kukoc,Aaron McKie,John Salmons"
56,Darius Songaila
57,Stromile Swift
58,Maurice Taylor
59,Robert Traylor
60,Keith Van
61,"Luol Deng,Antoine Walker,Chris Webber"
62,Bonzi Wells
63,Jerome Williams
64,"Marc Jackson,Corliss Williamson"
65,Metta World
