Group,Player
10,Leandro Barbosa
11,J.J. Barea
12,Jerryd Bayless
13,"Ryan Anderson,Marco Belinelli,Mike Bibby,Matt Bonner,Chase Budinger,Omri Casspi,Toney Douglas,Mike Dunleavy,Francisco Garcia,Al Harrington,James Jones,Kyle Korver,Rashard Lewis,Jodie Meeks,Anthony Morrow,Gary Neal,Vladimir Radmanovic,Brandon Rush,Charlie Villanueva,Reggie Williams,Shawne Williams"
14,"Raja Bell,Aaron Brooks,Shannon Brown,Mario Chalmers,Keyon Dooling,Rudy Fernandez,Randy Foye,Daniel Gibson,Willie Green,Courtney Lee,Sasha Vujacic"
15,Andris Biedrins
16,Eric Bledsoe
17,Corey Brewer
18,Ronnie Brewer
19,Will Bynum
20,Marcus Camby
21,"Matt Barnes,Daequan Cook,Paul George,Gordon Hayward,Brad Miller,Steve Novak,Peja Stojakovic,Henry Walker,Martell Webster"
22,Dante Cunningham
23,Austin Daye
24,Goran Dragic
25,"Gilbert Arenas,Jordan Farmar,Derek Fisher,Jason Kidd,O.J. Mayo,Anthony Parker"
26,"Drew Gooden,Chris Kaman"
27,Richard Hamilton
28,"Brandon Bass,Tyler Hansbrough,Carl Landry"
29,Gerald Henderson
30,"Jordan Hill,Zydrunas Ilgauskas,Robin Lopez,Antonio McDyess"
31,Ersan Ilyasova
32,Jarrett Jack
33,Shaun Livingston
34,Corey Maggette
35,Kenyon Martin
36,Tracy McGrady
37,Josh McRoberts
38,Travis Outlaw
39,Zaza Pachulia
40,J.J. Redick
41,Rajon Rondo
42,Thabo Sefolosha
43,Jason Smith
44,Kurt Thomas
45,Al Thornton
46,Anthony Tolliver
47,Evan Turner
48,Ben Wallace
49,Hakim Warrick
50,Earl Watson
51,Sonny Weems
52,Marvin Williams
53,Sam Young
