Group,Player
10,"Tony Allen,Matt Barnes,Jackie Butler,Ronald Dupree,Danny Fortson,Dan Gadzuric,Othella Harrington,Chuck Hayes,Alan Henderson,Didier Ilunga-Mbenga,Sean Marks,Darko Milicic,Greg Ostertag,Bo Outlaw,Vitaly Potapenko,Zeljko Rebraca,Luke Schenscher,Ha Seung-Jin,Brian Skinner,Donta Smith,Robert Swift,Chris Taft,James Thomas,Ronny Turiaf,Aaron Williams,Qyntel Woods"
11,"Carlos Arroyo,Jose Calderon"
12,Marcus Camby
13,Josh Childress
14,Jarron Collins
15,Jason Collins
16,"Nick Collison,Francisco Elson,Johan Petro,Chris Wilcox"
17,Brian Cook
18,Austin Croshere
19,Antonio Daniels
20,Marquis Daniels
21,"Ike Diogu,Ryan Gomes"
22,DeSagana Diop
23,Keyon Dooling
24,"Andris Biedrins,Steven Hunter,David Lee,Theo Ratliff,Jake Tsakalidis"
25,Devean George
26,Joey Graham
27,Danny Granger
28,Orien Greene
29,Adrian Griffin
30,Eddie Griffin
31,Devin Harris
32,Larry Hughes
33,Royal Ivey
34,Jarrett Jack
35,Marc Jackson
36,Marko Jaric
37,Viktor Khryapa
38,Tyronn Lue
39,Corey Maggette
40,Kevin Martin
41,Desmond Mason
42,Darius Miles
43,Dikembe Mutombo*
44,Eduardo Najera
45,"Eddy Curry,Shaquille O'Neal*,Ruben Patterson,Gerald Wallace"
46,Emeka Okafor
47,Milt Palacio
48,Mickael Pietrus
49,Quentin Richardson
50,Bernard Robinson
51,Malik Rose
52,"Shaun Livingston,Quinton Ross"
53,Michael Ruffin
54,James Singleton
55,Joe Smith
56,Eric Snow
57,Darius Songaila
58,Jerry Stackhouse
59,Mike Sweetney
60,Maurice Taylor
61,"Nate Robinson,Sebastian Telfair"
62,Kurt Thomas
63,Jacque Vaughn
64,Sasha Vujacic
65,Damien Wilkins
