Group,Player
10,"Quincy Acy,Arron Afflalo,Alan Anderson,Ron Baker,Wade Baldwin,Leandro Barbosa,J.J. Barea,Malik Beasley,Aaron Brooks,Bobby Brown,Nicolas Brussino,Reggie Bullock,Trey Burke,Alec Burks,Jose Calderon,Isaiah Canaan,Michael Carter-Williams,Omri Casspi,Semaj Christon,Norris Cole,Quinn Cook,Jordan Crawford,Malcolm Delaney,Luol Deng,Boris Diaw,Toney Douglas,Kris Dunn,Henry Ellenson,Tyler Ennis,Tyreke Evans,Dante Exum,Kay Felder,Bryn Forbes,Randy Foye,Jonathan Gibson,Treveon Graham,Gerald Green,Juan Hernangomez,Mario Hezonja,Darrun Hilliard,Marcelo Huertas,Stanley Johnson,Ryan Kelly,Brandon Knight,Mindaugas Kuzminskas,Nicolas Laprovittola,Jake Layman,DeAndre Liggins,Timothe Luwawu-Cabarrot,Trey Lyles,Shelvin Mack,Jarell Martin,Sheldon McClellan,K.J. McDaniels,Ben McLemore,Jordan McRae,Josh McRoberts,Jodie Meeks,Khris Middleton,Mike Miller,Anthony Morrow,Emmanuel Mudiay,Dejounte Murray,Shabazz Napier,Andrew Nicholson,Chandler Parsons,Cameron Payne,Paul Pierce,Alex Poythress,Ronnie Price,Chasson Randle,Malachi Richardson,Brian Roberts,Terry Rozier,Brandon Rush,Tomas Satoransky,Mike Scott,Wayne Selden,Ramon Sessions,Kyle Singler,Lance Stephenson,Rodney Stuckey,Jared Sullinger,Lance Thomas,Hollis Thompson,Marcus Thornton,Evan Turner,Beno Udrih,Denzel Valentine,Fred VanVleet,Rashad Vaughn,Sasha Vujacic,Taurean Waller-Prince,C.J. Watson,Briante Weber,Okaro White,Isaiah Whitehead,C.J. Wilcox,Derrick Williams,Troy Williams,Justise Winslow,Metta World,James Young,Joe Young,Stephen Zimmerman,Paul Zipser"
11,Matt Barnes
12,Kent Bazemore
13,Michael Beasley
14,"Trevor Ariza,Patrick Beverley,DeMarre Carroll,Vince Carter,Danny Green,Joe Ingles"
15,"Bismack Biyombo,Alex Len,Jusuf Nurkic"
16,"Nemanja Bjelica,Jonas Jerebko"
17,"Aron Baynes,Tarik Black,Noah Vonleh"
18,Andrew Bogut
19,Corey Brewer
20,Jaylen Brown
21,Marquese Chriss
22,Ian Clark
23,"Jae Crowder,Otto Porter"
24,"Dante Cunningham,Sam Dekker,Glenn Robinson"
25,"Matthew Dellavedova,Tim Frazier,Brandon Jennings,Sergio Rodriguez"
26,Spencer Dinwiddie
27,Monta Ellis
28,Joel Embiid
29,James Ennis
30,Raymond Felton
31,Pau Gasol
32,Rudy Gay
33,Manu Ginobili
34,Jerami Grant
35,Justin Hamilton
36,Andrew Harrison
37,"Jeff Green,Gerald Henderson"
38,Rondae Hollis-Jefferson
39,Andre Iguodala
40,Brandon Ingram
41,Al Jefferson
42,Richard Jefferson
43,Wesley Johnson
44,"Derrick Favors,Terrence Jones"
45,Jeremy Lamb
46,Joffrey Lauvergne
47,Ty Lawson
48,Caris LeVert
49,Jeremy Lin
50,Shaun Livingston
51,Thon Maker
52,Luc Mbah
53,Rodney McGruder
54,E'Twaun Moore
55,Timofey Mozgov
56,Shabazz Muhammad
57,Dirk Nowitzki
58,Jahlil Okafor
59,"Dorian Finney-Smith,Kelly Oubre"
60,"Reggie Jackson,Jameer Nelson,Tony Parker,Deron Williams"
61,Patrick Patterson
62,Bobby Portis
63,Norman Powell
64,Zach Randolph
65,Josh Richardson
66,"Maurice Harkless,Andre Roberson,Thaddeus Young"
67,"T.J. McConnell,Rajon Rondo"
68,Domantas Sabonis
69,Dario Saric
70,Thabo Sefolosha
71,"Solomon Hill,Iman Shumpert"
72,Jonathon Simmons
73,Marcus Smart
74,"Mike Muscala,Jason Smith"
75,Marreese Speights
76,Garrett Temple
77,P.J. Tucker
78,Tyler Ulis
79,Dion Waiters
80,T.J. Warren
81,David West
