Group,Player
10,Marquis Daniels
11,Predrag Drobnjak
12,Eddie Griffin
13,Juwan Howard
14,Andrei Kirilenko
15,"Marcus Banks,Jiri Welsch,Eric Williams"
16,Ira Newble
17,Milt Palacio
18,Quinton Ross
19,Michael Ruffin
20,"Tony Allen,Trenton Hassell,Darius Songaila"
21,"Richard Jefferson,Jerry Stackhouse"
22,Keith Van
23,Jacque Vaughn
