Group,Player
10,Michael Curry
11,Antonio Daniels
12,Vinny Del
13,Greg Foster
14,Bobby Jackson
15,Kevin Johnson
16,Travis Knight
17,Tracy McGrady
18,"Oliver Miller,Olden Polynice"
19,Danny Schayes
20,Malik Sealy
