Group,Player
20,"Victor Alexander,Charles Barkley*,Sam Bowie,Frank Brickowski,Derrick Coleman,Tyrone Corbin,Brad Daugherty,Terry Davis,Vlade Divac,Blue Edwards,LaPhonso Ellis,Patrick Ewing*,Kendall Gill,Armen Gilliam,Harvey Grant,Horace Grant,A.C. Green,Tom Gugliotta,Ron Harper,Robert Horry,Larry Johnson,Shawn Kemp,Christian Laettner,Reggie Lewis,Grant Long,Karl Malone*,Danny Manning,Anthony Mason,Xavier McDaniel,Terry Mills,Chris Morris,Alonzo Mourning*,Dikembe Mutombo*,Larry Nance,Ken Norman,Shaquille O'Neal*,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Tim Perry,Scottie Pippen*,J.R. Reid,Clifford Robinson,David Robinson*,Sean Rooks,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Charles Smith,Rik Smits,Wayman Tisdale,Loy Vaught,Clarence Weatherspoon,Doug West,Hot Rod,Reggie Williams,Kevin Willis"
21,"Michael Cage,Dale Davis,Tyrone Hill,Charles Oakley,Stanley Roberts,Otis Thorpe,Buck Williams"
22,Johnny Dawkins
23,Vinny Del
24,Sherman Douglas
25,Clyde Drexler*
26,Kevin Edwards
27,Danny Ferry
28,Rick Fox
29,"Gary Grant,Jay Humphries"
30,"Scott Brooks,Paul Graham,Mike Iuzzolino"
31,Avery Johnson
32,Kevin Johnson
33,Adam Keefe
34,Jon Koncak
35,Larry Krystkowiak
36,Bill Laimbeer
37,Marcus Liberty
38,Rick Mahorn
39,Lee Mayberry
40,Kevin McHale*
41,Harold Miner
42,Sam Mitchell
43,Billy Owens
44,Robert Pack
45,Olden Polynice
46,"Johnny Newman,Fred Roberts"
47,"Nate McMillan,Alvin Robertson"
48,Rumeal Robinson
49,Dennis Rodman*
50,Donald Royal
51,Danny Schayes
52,"Frank Johnson,Chris Smith"
53,LaBradford Smith
54,Jeff Turner
55,"Andrew Lang,Randy White"
56,Gerald Wilkins
57,John Williams
58,"Vern Fleming,David Wingate"
59,Orlando Woolridge
