Group,Player
10,Andris Biedrins
11,Eric Bledsoe
12,"Matt Barnes,Daequan Cook,Paul George,Gordon Hayward,Brad Miller,Steve Novak,Peja Stojakovic,Henry Walker,Martell Webster"
13,Corey Brewer
14,Ronnie Brewer
15,Marcus Camby
16,Dante Cunningham
17,Goran Dragic
18,Richard Hamilton
19,Gerald Henderson
20,"Jordan Hill,Zydrunas Ilgauskas,Robin Lopez,Antonio McDyess"
21,Ersan Ilyasova
22,Jarrett Jack
23,Shaun Livingston
24,Corey Maggette
25,Kenyon Martin
26,Josh McRoberts
27,Travis Outlaw
28,Zaza Pachulia
29,J.J. Redick
30,"Tracy McGrady,Rajon Rondo"
31,Thabo Sefolosha
32,Jason Smith
33,Kurt Thomas
34,Al Thornton
35,Anthony Tolliver
36,Evan Turner
37,Ben Wallace
38,Hakim Warrick
39,Earl Watson
40,Sonny Weems
41,Marvin Williams
42,Sam Young
