Group,Player
10,"Gilbert Arenas,Marco Belinelli,Mike Bibby,Chase Budinger,Omri Casspi,Toney Douglas,Jordan Farmar,Rudy Fernandez,Derek Fisher,Daniel Gibson,Ryan Gomes,Al Harrington,Wesley Johnson,Jason Kidd,Kyle Korver,Rashard Lewis,O.J. Mayo,Jodie Meeks,Anthony Morrow,Gary Neal,Anthony Parker,Charlie Villanueva,Reggie Williams,Metta World"
11,Andris Biedrins
12,Eric Bledsoe
13,"Darrell Arthur,DeJuan Blair,Andrew Bogut,Kwame Brown,Andrew Bynum,Tyson Chandler,Samuel Dalembert,Ed Davis,Derrick Favors,Taj Gibson,Marcin Gortat,Spencer Hawes,Chuck Hayes,Kris Humphries,Serge Ibaka,Amir Johnson,DeAndre Jordan,Nenad Krstic,Luc Mbah,JaVale McGee,Darko Milicic,Nazr Mohammed,Greg Monroe,Joakim Noah,Emeka Okafor,Jason Thompson"
14,Corey Brewer
15,Ronnie Brewer
16,"Raja Bell,Aaron Brooks,Shannon Brown,Mario Chalmers,Keyon Dooling,Randy Foye,Willie Green,Courtney Lee,Sasha Vujacic"
17,Will Bynum
18,Marcus Camby
19,Dante Cunningham
20,Austin Daye
21,Goran Dragic
22,"Matt Bonner,Francisco Garcia,James Jones,Vladimir Radmanovic,Shawne Williams"
23,Richard Hamilton
24,"Matt Barnes,Daequan Cook,Paul George,Gordon Hayward,Brad Miller,Steve Novak,Peja Stojakovic,Henry Walker,Martell Webster"
25,Gerald Henderson
26,"Jordan Hill,Zydrunas Ilgauskas,Robin Lopez,Antonio McDyess"
27,Ersan Ilyasova
28,Jarrett Jack
29,"Drew Gooden,Chris Kaman"
30,"Brandon Bass,Tyler Hansbrough,Carl Landry"
31,Shaun Livingston
32,Corey Maggette
33,Kenyon Martin
34,Tracy McGrady
35,Josh McRoberts
36,Travis Outlaw
37,Zaza Pachulia
38,J.J. Redick
39,Rajon Rondo
40,Thabo Sefolosha
41,Jason Smith
42,Kurt Thomas
43,Al Thornton
44,Anthony Tolliver
45,Evan Turner
46,Ben Wallace
47,Hakim Warrick
48,Earl Watson
49,Sonny Weems
50,Marvin Williams
51,Sam Young
