Group,Player
10,"Arron Afflalo,Carmelo Anthony,D.J. Augustin,Harrison Barnes,Jerryd Bayless,Bradley Beal,Eric Bledsoe,Chris Bosh,Avery Bradley,Corey Brewer,Aaron Brooks,Trey Burke,Jimmy Butler,Kentavious Caldwell-Pope,Michael Carter-Williams,Mario Chalmers,Wilson Chandler,Jordan Clarkson,Mike Conley,Jamal Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Boris Diaw,Goran Dragic,Monta Ellis,Tyreke Evans,Rudy Gay,Manu Ginobili,Draymond Green,Jeff Green,Blake Griffin,James Harden,Tobias Harris,Gordon Hayward,Gerald Henderson,Solomon Hill,Kyrie Irving,Jarrett Jack,Reggie Jackson,LeBron James,Joe Johnson,Brandon Knight,Zach LaVine,Ty Lawson,Kawhi Leonard,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Khris Middleton,Paul Millsap,Markieff Morris,Dirk Nowitzki,Victor Oladipo,Tony Parker,Chandler Parsons,Chris Paul,Elfrid Payton,Rajon Rondo,Derrick Rose,Dennis Schroder,Josh Smith,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Klay Thompson,Evan Turner,Dwyane Wade,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Andrew Wiggins,Deron Williams,Lou Williams,Mo Williams,Thaddeus Young"
11,Kobe Bryant
12,Omri Casspi
13,"Norris Cole,Shane Larkin"
14,"Darren Collison,George Hill"
15,Kevin Durant
16,Spencer Hawes
17,Jrue Holiday
18,Andre Iguodala
19,Ersan Ilyasova
20,Brandon Jennings
21,Cory Joseph
22,Kevin Martin
23,Luc Mbah
24,Ray McCallum
25,"Jerami Grant,K.J. McDaniels"
26,"Shaun Livingston,Andre Miller"
27,Nikola Pekovic
28,Otto Porter
29,Tayshaun Prince
30,Austin Rivers
31,Andre Roberson
32,JaKarr Sampson
33,Lance Stephenson
34,Lance Thomas
35,Beno Udrih
36,"Jodie Meeks,C.J. Watson"
37,Derrick Williams
38,Tony Wroten
39,Cody Zeller
