Group,Player
10,Boris Diaw
11,Reggie Evans
12,Trenton Hassell
13,"Anfernee Hardaway,Jarvis Hayes"
14,Robert Horry
15,Jared Jeffries
16,Fred Jones
17,Raul Lopez
18,Kevin Ollie
19,Glenn Robinson
20,Malik Rose
21,"Stacey Augmon,Bobby Simmons"
22,Earl Watson
23,Alvin Williams
24,"Bob Sura,Eric Williams"
