Group,Player
10,"Shareef Abdur-Rahim,Tony Battie,Shane Battier,Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Primoz Brezec,P.J. Brown,Marcus Camby,Tyson Chandler,Josh Childress,Eddy Curry,Antonio Davis,Tim Duncan,Reggie Evans,Kevin Garnett,Pau Gasol,Drew Gooden,Matt Harpring,Udonis Haslem,Dwight Howard,Josh Howard,Zydrunas Ilgauskas,Marc Jackson,Nenad Krstic,Shawn Marion,Kenyon Martin,Antonio McDyess,Chris Mihm,Darius Miles,Brad Miller,Yao Ming*,Nazr Mohammed,Troy Murphy,Lee Nailon,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Mehmet Okur,Joe Smith,Josh Smith,Amar'e Stoudemire,Kenny Thomas,Kurt Thomas,Ben Wallace,Gerald Wallace,Rasheed Wallace,Corliss Williamson,Lorenzen Wright"
11,Earl Boykins
12,"Matt Bonner,Greg Buckner"
13,Brian Cardinal
14,Sam Cassell
15,"Chris Andersen,Kelvin Cato,Nick Collison,Samuel Dalembert,Erick Dampier,Dale Davis,Jeff Foster,Adonal Foyle,Dan Gadzuric,Othella Harrington,Brendan Haywood,Alan Henderson,Nene Hilario,Jerome James,Al Jefferson,Chris Kaman,Dikembe Mutombo*,Rasho Nesterovic,Joel Przybilla,Theo Ratliff,Mike Sweetney"
16,Jason Collier
17,Jason Collins
18,Austin Croshere
19,Antonio Daniels
20,Marquis Daniels
21,Predrag Drobnjak
22,"Rick Brunson,Chris Duhon"
23,Melvin Ely
24,Maurice Evans
25,Danny Fortson
26,Brian Grant
27,Eddie Griffin
28,Trenton Hassell
29,Jarvis Hayes
30,"Leandro Barbosa,Fred Hoiberg,DerMarr Johnson"
31,Robert Horry
32,Juwan Howard
33,Andre Iguodala
34,Casey Jacobsen
35,Jared Jeffries
36,Anthony Johnson
37,Andrei Kirilenko
38,"Speedy Claxton,Brevin Knight"
39,Raef LaFrentz
40,"Carlos Arroyo,Keith McLeod,Sebastian Telfair"
41,Jameer Nelson
42,Ira Newble
43,Andres Nocioni
44,"Jermaine O'Neal,Zach Randolph"
45,Milt Palacio
46,Ruben Patterson
47,"Christian Laettner,Mikki Moore,Zeljko Rebraca"
48,"Clifford Robinson,Rodney Rogers"
49,"Zaza Pachulia,Malik Rose"
50,Quinton Ross
51,Michael Ruffin
52,Brian Skinner
53,Eric Snow
54,Darius Songaila
55,"Richard Jefferson,Jerry Stackhouse"
56,Stromile Swift
57,"Michael Olowokandi,Robert Traylor"
58,"Tony Delk,Jason Kapono,Nick Van"
59,Keith Van
60,Jacque Vaughn
61,Earl Watson
62,"Marcus Banks,Jiri Welsch"
63,Eric Williams
64,Jerome Williams
