Group,Player
10,"Dana Barros,Rex Chapman,Hubert Davis,Joe Dumars*,Mario Elie,Dale Ellis,Hersey Hawkins,Jaren Jackson,Voshon Lenard,Chris Mullin*,Tracy Murray,Steve Nash,Wesley Person,Bobby Phills,Eric Piatkowski,Scottie Pippen*,Terry Porter,Dennis Scott,John Starks,Nick Van,Charlie Ward"
11,Tony Battie
12,"Benoit Benjamin,Mario Bennett,Corie Blount,Mark Bryant,Michael Cage,Kelvin Cato,Cedric Ceballos,Harold Ellis,Pervis Ellison,Darvin Ham,Tom Hammonds,Othella Harrington,Charles Jones,Reggie Jordan,Tony Massenburg,Marko Milic,Anthony Miller,Scot Pollard,Don Reid,Carlos Rogers,Dickey Simpkins,Michael Smith,Felton Spencer,Mark Strickland,John Thomas,Aaron Williams,Buck Williams,Hot Rod,Jerome Williams,Lorenzo Williams"
13,Muggsy Bogues
14,"B.J. Armstrong,Drew Barry,Anthony Bowie,Dell Curry,Emanual Davis,Steve Kerr,Anthony Peeler,Shawn Respert,Rex Walters"
15,Terrell Brandon
16,Randy Brown
17,Jud Buechler
18,"Chris Childs,Derek Fisher,Eric Murdock"
19,"Ray Allen,Mookie Blaylock,Kobe Bryant,Sam Cassell,Doug Christie,Clyde Drexler*,Blue Edwards,Michael Finley,Rick Fox,Tim Hardaway,Jeff Hornacek,Allan Houston,Allen Iverson*,Jim Jackson,Mark Jackson,Eddie Jones,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Reggie Miller*,Johnny Newman,Gary Payton*,Glen Rice,Mitch Richmond*,Isaiah Rider,Rodney Rogers,Detlef Schrempf,Steve Smith,Jerry Stackhouse,Damon Stoudamire,Rod Strickland,Tim Thomas,Keith Van,David Wesley"
20,Bimbo Coles
21,Tyrone Corbin
22,Terry Cummings
23,Michael Curry
24,Antonio Daniels
25,Vinny Del
26,Tony Delk
27,Sherman Douglas
28,Greg Foster
29,"Patrick Ewing*,Lawrence Funderburke"
30,Chris Gatling
31,"Chauncey Billups,Howard Eisley,Anthony Goldwire,Lindsey Hunter,Darrick Martin,Khalid Reeves"
32,Tom Gugliotta
33,Bobby Jackson
34,Anthony Johnson
35,Avery Johnson
36,Kevin Johnson
37,Adam Keefe
38,Brevin Knight
39,Travis Knight
40,Luc Longley
41,Jamal Mashburn
42,Tracy McGrady
43,Jim McIlvaine
44,Oliver Miller
45,Chris Mills
46,"Travis Best,Elliot Perry"
47,Olden Polynice
48,Mark Price
49,Bryon Russell
50,Danny Schayes
51,Malik Sealy
52,"Aaron McKie,Brian Shaw,Erick Strickland,Gerald Wilkins"
53,Reggie Slater
54,Eric Snow
55,"Jalen Rose,John Stockton*"
56,"Rony Seikaly,Derek Strong"
57,Gary Trent
58,Chris Whitney
59,Monty Williams
