Group,Player
10,Predrag Drobnjak
11,Reggie Evans
12,Manu Ginobili
13,"Mike Batiste,Adrian Griffin"
14,Eddie Griffin
15,Anfernee Hardaway
16,Junior Harrington
17,Robert Horry
18,Jim Jackson
19,Marc Jackson
20,Mark Jackson
21,Tyronn Lue
22,George Lynch
23,Darius Miles
24,"Raef LaFrentz,Ira Newble"
25,Mehmet Okur
26,Michael Olowokandi
27,Milt Palacio
28,Maurice Taylor
29,"Kevin Ollie,Jacque Vaughn"
30,Earl Watson
