Group,Player
10,Calbert Cheaney
11,Jason Collins
12,Michael Curry
13,Antonio Daniels
14,Antonio Davis
15,"Jon Barry,Wesley Person,Eric Piatkowski,Glen Rice,Erick Strickland"
16,Predrag Drobnjak
17,"Mike Dunleavy,Devean George,Scott Padgett,Rodney Rogers,Bryon Russell"
18,Reggie Evans
19,Kendall Gill
20,Manu Ginobili
21,"Mike Batiste,Adrian Griffin"
22,Eddie Griffin
23,Anfernee Hardaway
24,Junior Harrington
25,Lucious Harris
26,Trenton Hassell
27,Robert Horry
28,Jim Jackson
29,Marc Jackson
30,Mark Jackson
31,Brevin Knight
32,Tyronn Lue
33,George Lynch
34,"Bruce Bowen,Walter McCarty"
35,Darius Miles
36,"Raef LaFrentz,Ira Newble"
37,Mehmet Okur
38,Michael Olowokandi
39,Milt Palacio
40,Eddie Robinson
41,Arvydas Sabonis*
42,Joe Smith
43,Vladimir Stepania
44,Maurice Taylor
45,"Kevin Ollie,Jacque Vaughn"
46,"Mark Blount,Tyrone Hill,Samaki Walker,Aaron Williams"
47,Earl Watson
48,"Travis Best,Rodney White"
49,Eric Williams
