Group,Player
10,"Ray Allen,Ryan Anderson,Leandro Barbosa,Nicolas Batum,Marco Belinelli,Shannon Brown,Caron Butler,Vince Carter,Mario Chalmers,Carlos Delfino,Randy Foye,Channing Frye,Danilo Gallinari,Ben Gordon,Danny Green,Richard Jefferson,Jason Kidd,Brandon Knight,Courtney Lee,Kevin Martin,Wesley Matthews,O.J. Mayo,Jodie Meeks,Anthony Morrow,Jameer Nelson,J.J. Redick,Jason Richardson,Nate Robinson,Jason Terry,Klay Thompson,Marcus Thornton,Hedo Turkoglu,Mo Williams,Dorell Wright,Nick Young"
11,J.J. Barea
12,Andrea Bargnani
13,"LaMarcus Aldridge,Tony Allen,Matt Barnes,Brandon Bass,Bismack Biyombo,DeJuan Blair,Trevor Booker,Carlos Boozer,Chris Bosh,Elton Brand,Andrew Bynum,Marcus Camby,DeMarcus Cousins,Samuel Dalembert,Ed Davis,Tim Duncan,Derrick Favors,Kevin Garnett,Marc Gasol,Pau Gasol,Taj Gibson,Drew Gooden,Marcin Gortat,Blake Griffin,Gerald Henderson,Roy Hibbert,J.J. Hickson,Dwight Howard,Kris Humphries,Serge Ibaka,Ersan Ilyasova,Al Jefferson,Jonas Jerebko,Amir Johnson,James Johnson,DeAndre Jordan,Chris Kaman,David Lee,Shawn Marion,Jason Maxiell,JaVale McGee,Paul Millsap,Greg Monroe,Byron Mullens,Joakim Noah,Zaza Pachulia,Kendrick Perkins,Luis Scola,Kevin Seraphin,Josh Smith,Marreese Speights,Amar'e Stoudemire,Jason Thompson,Tristan Thompson,Evan Turner,David West,Thaddeus Young"
14,Shane Battier
15,Michael Beasley
16,Rodrigue Beaubois
17,Andris Biedrins
18,"Steve Blake,Chris Duhon,Kirk Hinrich,Sebastian Telfair"
19,Avery Bradley
20,Ronnie Brewer
21,Alec Burks
22,Omri Casspi
23,Josh Childress
24,"Norris Cole,Derek Fisher"
25,Glen Davis
26,Boris Diaw
27,Sundiata Gaines
28,Manu Ginobili
29,Richard Hamilton
30,Tyler Hansbrough
31,"Lavoy Allen,Chuck Hayes,Dominic McGuire,Nazr Mohammed,Kurt Thomas"
32,Grant Hill
33,Jared Jeffries
34,Charles Jenkins
35,Wesley Johnson
36,Dahntay Jones
37,Linas Kleiza
38,Carl Landry
39,Kawhi Leonard
40,Jeremy Lin
41,Shaun Livingston
42,Corey Maggette
43,Markieff Morris
44,Troy Murphy
45,Lamar Odom
46,Anthony Parker
47,Chandler Parsons
48,Patrick Patterson
49,Johan Petro
50,Quincy Pondexter
51,Tayshaun Prince
52,Zach Randolph
53,Ricky Rubio
54,John Salmons
55,"Lou Amundson,Kenyon Martin,Larry Sanders,Ben Wallace"
56,Chris Singleton
57,"Spencer Hawes,Jason Smith"
58,Tyrus Thomas
59,Beno Udrih
60,Nikola Vucevic
61,Earl Watson
62,Delonte West
63,D.J. White
64,Derrick Williams
65,Metta World
