Group,Player
10,"Quincy Acy,Lou Amundson,Gustavo Ayon,Rudy Gobert,Udonis Haslem,Andrei Kirilenko,Kenyon Martin,Donatas Motiejunas,Greg Oden,Larry Sanders,Tornike Shengelia,Hasheem Thabeet,Ronny Turiaf,Jeremy Tyler,Jarvis Varnado,Jan Vesely,Chris Wright"
11,Will Bynum
12,Nick Calathes
13,Gorgui Dieng
14,"Steven Adams,Reggie Evans,Tyler Hansbrough,Michael Kidd-Gilchrist,Ian Mahinmi"
15,Draymond Green
16,Maurice Harkless
17,Jrue Holiday
18,Al Horford
19,Andre Iguodala
20,Ersan Ilyasova
21,Ryan Kelly
22,Shaun Livingston
23,Kendall Marshall
24,"Darrell Arthur,Andrew Nicholson"
25,Kelly Olynyk
26,Patrick Patterson
27,Tayshaun Prince
28,Austin Rivers
29,Marreese Speights
30,"Tony Parker,Dwyane Wade"
31,Gerald Wallace
32,Derrick Williams
33,Lou Williams
34,"Rajon Rondo,Ish Smith,Nate Wolters"
35,"Zaza Pachulia,Cody Zeller"
