Group,Player
10,Marco Belinelli
11,"Trevor Ariza,Matt Barnes,Patrick Beverley,DeMarre Carroll,Vince Carter,Robert Covington,Danny Green,Solomon Hill,Iman Shumpert,P.J. Tucker"
12,Corey Brewer
13,Jaylen Brown
14,"Tyson Chandler,Dewayne Dedmon,Cristiano Felicio,Montrezl Harrell,Nene Hilario,Richaun Holmes,JaVale McGee,Salah Mejri,Nerlens Noel,Lucas Nogueira,Dwight Powell,Willie Reed"
15,Ian Clark
16,"Allen Crabbe,Seth Curry,Wayne Ellington,Channing Frye,Gary Harris,Buddy Hield,Justin Holiday,Rodney Hood,Joe Ingles,Joe Johnson,Kyle Korver,Courtney Lee,C.J. Miles,Patty Mills,Terrence Ross,Tony Snell,Garrett Temple,Nick Young"
17,"Dante Cunningham,Sam Dekker,Justin Hamilton,Mike Muscala,Jason Smith"
18,"Malcolm Delaney,Jonathon Simmons,Tyler Ulis"
19,"Matthew Dellavedova,Tim Frazier,Brandon Jennings"
20,Boris Diaw
21,Spencer Dinwiddie
22,Joel Embiid
23,Raymond Felton
24,Dorian Finney-Smith
25,Rudy Gay
26,Jerami Grant
27,Draymond Green
28,Jeff Green
29,"Devin Harris,Timothe Luwawu-Cabarrot"
30,Andrew Harrison
31,Gerald Henderson
32,George Hill
33,Rondae Hollis-Jefferson
34,Brandon Ingram
35,Reggie Jackson
36,"Jared Dudley,James Ennis,Richard Jefferson,Anthony Tolliver"
37,"Derrick Favors,Terrence Jones"
38,"Monta Ellis,Cory Joseph,T.J. McConnell,Rajon Rondo,Ish Smith"
39,Brandon Knight
40,Jeremy Lamb
41,Ty Lawson
42,Meyers Leonard
43,Jon Leuer
44,Jeremy Lin
45,Shelvin Mack
46,"Andre Iguodala,Amir Johnson,Luc Mbah,Kelly Olynyk"
47,Rodney McGruder
48,E'Twaun Moore
49,Emmanuel Mudiay
50,Shabazz Muhammad
51,Jameer Nelson
52,Joakim Noah
53,Dirk Nowitzki
54,Kelly Oubre
55,Tony Parker
56,Bobby Portis
57,Norman Powell
58,Andre Roberson
59,Sergio Rodriguez
60,Domantas Sabonis
61,Thabo Sefolosha
62,Marreese Speights
63,Dion Waiters
64,"Shaun Livingston,David West"
65,"Evan Turner,Isaiah Whitehead"
