Group,Player
10,Sarunas Marciulionis*
11,Greg Minor
12,Lamond Murray
13,Ken Norman
14,Robert Pack
15,Elliot Perry
16,Ricky Pierce
17,Malik Sealy
18,Brian Shaw
19,Spud Webb
20,Eric Williams
21,Sharone Wright
