Group,Player
10,"Quincy Acy,Cole Aldrich,Chris Andersen,Omer Asik,Brandon Bass,Aron Baynes,Michael Beasley,Tarik Black,Dewayne Dedmon,Jeremy Evans,Festus Ezeli,Cristiano Felicio,Tyler Hansbrough,Montrezl Harrell,John Henson,J.J. Hickson,Nene Hilario,Ryan Hollins,Richaun Holmes,James Johnson,Michael Kidd-Gilchrist,Carl Landry,David Lee,Boban Marjanovic,James Michael,JaVale McGee,Salah Mejri,Andre Miller,Lucas Nogueira,Kendrick Perkins,Miles Plumlee,Dwight Powell,Willie Reed,Jonathon Simmons,Greg Smith,Tiago Splitter,Amar'e Stoudemire,Jason Thompson,Jeff Withey,Brandan Wright"
11,"Marco Belinelli,Trey Burke,Toney Douglas,Wayne Ellington,Marcus Thornton"
12,"Steven Adams,Bismack Biyombo,Clint Capela,Willie Cauley-Stein,Tyson Chandler,Ed Davis,Taj Gibson,Rudy Gobert,Dwight Howard,Amir Johnson,DeAndre Jordan,Ian Mahinmi,Timofey Mozgov,Mason Plumlee,Tristan Thompson,Jonas Valanciunas,Hassan Whiteside,Cody Zeller"
13,Eric Bledsoe
14,Andrew Bogut
15,"Corey Brewer,Langston Galloway,Stanley Johnson,Marcus Smart"
16,Norris Cole
17,Dante Cunningham
18,Boris Diaw
19,"Channing Frye,Jeremy Lamb,Meyers Leonard,Mike Scott"
20,Marc Gasol
21,Manu Ginobili
22,Archie Goodwin
23,Jerian Grant
24,Blake Griffin
25,"Alonzo Gee,Maurice Harkless,Andre Iguodala,Andre Roberson,Thabo Sefolosha"
26,Devin Harris
27,Gerald Henderson
28,Al Jefferson
29,Jonas Jerebko
30,Frank Kaminsky
31,Shane Larkin
32,Joffrey Lauvergne
33,Ty Lawson
34,Jon Leuer
35,Shaun Livingston
36,Trey Lyles
37,"Jarrett Jack,Kevin Martin,Rodney Stuckey"
38,Luc Mbah
39,T.J. McConnell
40,E'Twaun Moore
41,Johnny O'Bryant
42,Kyle O'Quinn
43,Tayshaun Prince
44,Luis Scola
45,Ramon Sessions
46,"Shelvin Mack,Donald Sloan"
47,Jason Smith
48,Marreese Speights
49,Lance Stephenson
50,"Bobby Portis,Noah Vonleh"
51,T.J. Warren
52,David West
53,"Mario Chalmers,Danilo Gallinari,Derrick Williams,Lou Williams"
54,Justise Winslow
