Group,Player
17,Aron Baynes
18,Kent Bazemore
19,"Marco Belinelli,Isaiah Canaan,Randy Foye,Langston Galloway,Rodney Hood,Patty Mills,Brian Roberts,Marcus Thornton"
20,Patrick Beverley
21,Bismack Biyombo
22,Tarik Black
23,"Lou Amundson,DeJuan Blair,Elton Brand,Samuel Dalembert,Aaron Gordon,Udonis Haslem,Chuck Hayes,Brendan Haywood,Cory Jefferson,Joffrey Lauvergne,Jon Leuer,Kenyon Martin,Jason Maxiell,Nazr Mohammed,Kendrick Perkins,Robert Sacre,Malcolm Thomas,Ekpe Udoh,Noah Vonleh"
24,Steve Blake
25,Bojan Bogdanovic
26,Andrew Bogut
27,"Carmelo Anthony,Chris Bosh"
28,"Arron Afflalo,Avery Bradley,Kentavious Caldwell-Pope,Robert Covington,Ben McLemore,C.J. Miles,J.R. Smith"
29,Chase Budinger
30,"D.J. Augustin,Aaron Brooks,Kobe Bryant,Trey Burke,Jordan Clarkson,Eric Gordon,O.J. Mayo,Tony Parker,Derrick Rose,Dennis Schroder,Greivis Vasquez,Mo Williams"
31,Nick Calathes
32,"Harrison Barnes,Matt Barnes,DeMarre Carroll,Kyle Korver,Wesley Matthews,Patrick Patterson,Paul Pierce,J.J. Redick"
33,Omri Casspi
34,"DeMar DeRozan,Andrew Wiggins"
35,Norris Cole
36,Darren Collison
37,Nick Collison
38,"Bradley Beal,Eric Bledsoe,Corey Brewer,Jimmy Butler,Mario Chalmers,Wilson Chandler,Mike Conley,Jamal Crawford,Stephen Curry,Luol Deng,Goran Dragic,Monta Ellis,Tyreke Evans,Rudy Gay,Manu Ginobili,Jeff Green,James Harden,Tobias Harris,Gordon Hayward,Gerald Henderson,Kyrie Irving,Jarrett Jack,Reggie Jackson,LeBron James,Joe Johnson,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Marcus Morris,Markieff Morris,Dirk Nowitzki,Victor Oladipo,Chandler Parsons,Chris Paul,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Klay Thompson,Dwyane Wade,Kemba Walker,John Wall,Russell Westbrook,Deron Williams,Lou Williams,Thaddeus Young"
39,"Trevor Ariza,Danny Green,Khris Middleton"
40,Jae Crowder
41,Dante Cunningham
42,"LaMarcus Aldridge,Giannis Antetokounmpo,Brandon Bass,Carlos Boozer,DeMarcus Cousins,Anthony Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Draymond Green,Blake Griffin,Jordan Hill,Al Horford,Al Jefferson,Enes Kanter,Kawhi Leonard,Brook Lopez,Paul Millsap,Greg Monroe,Zach Randolph,Luis Scola,Jared Sullinger,Nikola Vucevic,David West"
43,Glen Davis
44,Boris Diaw
45,"Jared Dudley,Andre Iguodala"
46,Wayne Ellington
47,James Ennis
48,Evan Fournier
49,Joel Freeland
50,Danilo Gallinari
51,Kevin Garnett
52,Alonzo Gee
53,Jerami Grant
54,"Jeremy Evans,Justin Hamilton,Mike Muscala"
55,Tyler Hansbrough
56,"Gerald Green,Tim Hardaway"
57,Spencer Hawes
58,Roy Hibbert
59,J.J. Hickson
60,Nene Hilario
61,"Kevin Durant,George Hill"
62,Solomon Hill
63,"Matthew Dellavedova,Dante Exum,Kirk Hinrich"
64,Jrue Holiday
65,Serge Ibaka
66,Ersan Ilyasova
67,Joe Ingles
68,Brandon Jennings
69,Jonas Jerebko
70,Terrence Jones
71,Cory Joseph
72,"Lavoy Allen,Chris Kaman,Kosta Koufos,Alex Len"
73,Carl Landry
74,Shane Larkin
75,Zach LaVine
76,Courtney Lee
77,Meyers Leonard
78,Shaun Livingston
79,"Drew Gooden,Shawn Marion"
80,Kevin Martin
81,Luc Mbah
82,Ray McCallum
83,C.J. McCollum
84,K.J. McDaniels
85,"Jorge Gutierrez,Josh McRoberts"
86,Jodie Meeks
87,Andre Miller
88,Nikola Mirotic
89,Anthony Morrow
90,Shabazz Muhammad
91,Gary Neal
92,Jameer Nelson
93,"Cole Aldrich,Jusuf Nurkic"
94,Kelly Olynyk
95,"Nerlens Noel,Zaza Pachulia"
96,Jabari Parker
97,"Michael Carter-Williams,Elfrid Payton,Rajon Rondo,Evan Turner"
98,Nikola Pekovic
99,Otto Porter
100,Pablo Prigioni
101,Tayshaun Prince
102,Austin Rivers
103,Andre Roberson
104,Thomas Robinson
105,"Wesley Johnson,Terrence Ross,Hollis Thompson"
106,Ricky Rubio
107,"Luke Babbitt,Damjan Rudez,Hedo Turkoglu"
108,JaKarr Sampson
109,Larry Sanders
110,Mike Scott
111,Thabo Sefolosha
112,Kevin Seraphin
113,Ramon Sessions
114,Iman Shumpert
115,Alexey Shved
116,Henry Sims
117,"Caron Butler,Channing Frye,Kyle Singler"
118,Marcus Smart
119,Jason Smith
120,Josh Smith
121,"Matt Bonner,Rasual Butler,Mike Dunleavy,Richard Jefferson,James Jones,Quincy Pondexter,Tony Snell,Anthony Tolliver,Shawne Williams"
122,Marreese Speights
123,"Chris Andersen,James Johnson,Tiago Splitter,Brandan Wright"
124,Lance Stephenson
125,Jason Terry
126,Lance Thomas
127,Jason Thompson
128,P.J. Tucker
129,Beno Udrih
130,Charlie Villanueva
131,Dion Waiters
132,Gerald Wallace
133,T.J. Warren
134,"Devin Harris,C.J. Watson"
135,Derrick Williams
136,Marvin Williams
137,Tony Wroten
138,Nick Young
139,Cody Zeller
