Group,Player
12,"Tony Battie,Kelvin Cato,Tyson Chandler,Jarron Collins,Eddy Curry,Horace Grant,Darvin Ham,Othella Harrington,Brendan Haywood,Todd MacCulloch,Jamaal Magloire,Eduardo Najera,Greg Ostertag,Bo Outlaw,Scot Pollard,Vitaly Potapenko,Joel Przybilla,Zeljko Rebraca,Brian Skinner,Gary Trent,Jake Tsakalidis,Jake Voskuhl,Samaki Walker,Jahidi White,Aaron Williams,Jerome Williams,Monty Williams"
13,Calbert Cheaney
14,Chris Childs
15,"Speedy Claxton,Brevin Knight"
16,Jason Collins
17,"Shandon Anderson,Jamal Crawford,Austin Croshere,John Crotty,Hubert Davis,Bryce Drew,Danny Ferry,Damon Jones,Steve Kerr,Dan Majerle,Walter McCarty,Chris Mills,Terry Porter,Vladimir Radmanovic,Charlie Ward,Walt Williams,Wang Zhizhi"
18,Michael Curry
19,"Erick Dampier,Jeff Foster"
20,LaPhonso Ellis
21,"Derek Fisher,Devean George,Tim Hardaway,Robert Horry,DerMarr Johnson,Toni Kukoc,Voshon Lenard,George McCloud,Anthony Peeler,Eric Piatkowski,Bryon Russell,Erick Strickland"
22,"Adonal Foyle,Ervin Johnson,Hakeem Olajuwon*,Lorenzen Wright"
23,Adrian Griffin
24,Eddie Griffin
25,Al Harrington
26,Lucious Harris
27,Fred Hoiberg
28,"Bruce Bowen,Lindsey Hunter"
29,Zydrunas Ilgauskas
30,Jim Jackson
31,Avery Johnson
32,Joe Johnson
33,Jumaine Jones
34,Christian Laettner
35,Raef LaFrentz
36,Grant Long
37,Corey Maggette
38,Jamal Mashburn
39,Tony Massenburg
40,Aaron McKie
41,Ron Mercer
42,"Shawn Kemp,Troy Murphy"
43,Lee Nailon
44,Kevin Ollie
45,Scott Padgett
46,Charles Smith
47,Bob Sura
48,"Travis Best,Jacque Vaughn"
49,Clarence Weatherspoon
50,Eric Williams
